Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-11-28 14:30:00-05:00,15.906000137329102,15.9350004196167,15.755000114440918,15.773119926452637,0,0.0,0.0
2022-11-28 15:30:00-05:00,15.77400016784668,15.865499496459961,15.725000381469727,15.828500747680664,3633123,0.0,0.0
2022-11-29 09:30:00-05:00,15.827000617980957,15.874499320983887,15.683000564575195,15.8728609085083,7799056,0.0,0.0
2022-11-29 10:30:00-05:00,15.871999740600586,15.932001113891602,15.519999504089355,15.605999946594238,6034081,0.0,0.0
2022-11-29 11:30:00-05:00,15.60200023651123,15.72700023651123,15.578999519348145,15.649499893188477,3368106,0.0,0.0
2022-11-29 12:30:00-05:00,15.649499893188477,15.730000495910645,15.588000297546387,15.588000297546387,2805337,0.0,0.0
2022-11-29 13:30:00-05:00,15.58899974822998,15.746999740600586,15.580999374389648,15.650500297546387,2913275,0.0,0.0
2022-11-29 14:30:00-05:00,15.652999877929688,15.677999496459961,15.597000122070312,15.628280639648438,2758825,0.0,0.0
2022-11-29 15:30:00-05:00,15.630000114440918,15.699000358581543,15.605999946594238,15.636999130249023,2681945,0.0,0.0
2022-11-30 09:30:00-05:00,15.697000503540039,15.978999137878418,15.597000122070312,15.8114595413208,8149337,0.004,0.0
2022-11-30 10:30:00-05:00,15.814000129699707,15.87299919128418,15.702000617980957,15.796000480651855,4426146,0.0,0.0
2022-11-30 11:30:00-05:00,15.797309875488281,15.92455005645752,15.691999435424805,15.713099479675293,3751781,0.0,0.0
2022-11-30 12:30:00-05:00,15.713000297546387,15.838949203491211,15.66526985168457,15.8100004196167,2890006,0.0,0.0
2022-11-30 13:30:00-05:00,15.8100004196167,16.553998947143555,15.730000495910645,16.471248626708984,11819044,0.0,0.0
2022-11-30 14:30:00-05:00,16.472999572753906,16.687000274658203,16.350000381469727,16.686050415039062,7574407,0.0,0.0
2022-11-30 15:30:00-05:00,16.68600082397461,16.93000030517578,16.667999267578125,16.92599868774414,8807370,0.0,0.0
