Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-12-07 09:30:00-05:00,12.420000076293945,12.649999618530273,12.145000457763672,12.368000030517578,22239936,0.0,0.0
2022-12-07 10:30:00-05:00,12.364999771118164,12.5600004196167,12.300000190734863,12.329999923706055,9731332,0.0,0.0
2022-12-07 11:30:00-05:00,12.335000038146973,12.630000114440918,12.3100004196167,12.545000076293945,5028602,0.0,0.0
2022-12-07 12:30:00-05:00,12.550000190734863,12.680000305175781,12.484999656677246,12.585000038146973,3947355,0.0,0.0
2022-12-07 13:30:00-05:00,12.585000038146973,12.640000343322754,12.494999885559082,12.619999885559082,2821015,0.0,0.0
2022-12-07 14:30:00-05:00,12.609999656677246,12.699999809265137,12.569999694824219,12.694999694824219,2929487,0.0,0.0
2022-12-07 15:30:00-05:00,12.694999694824219,12.71500015258789,12.569999694824219,12.585000038146973,3300031,0.0,0.0
2022-12-08 09:30:00-05:00,13.0,13.550000190734863,12.880000114440918,13.470000267028809,23320862,0.0,0.0
2022-12-08 10:30:00-05:00,13.479999542236328,13.489999771118164,13.140000343322754,13.1850004196167,8328447,0.0,0.0
2022-12-08 11:30:00-05:00,13.1899995803833,13.270000457763672,13.140000343322754,13.21500015258789,4010364,0.0,0.0
2022-12-08 12:30:00-05:00,13.220000267028809,13.40999984741211,13.21500015258789,13.404999732971191,3954425,0.0,0.0
2022-12-08 13:30:00-05:00,13.404999732971191,13.4399995803833,13.250100135803223,13.350000381469727,3791814,0.0,0.0
2022-12-08 14:30:00-05:00,13.350899696350098,13.420000076293945,13.300000190734863,13.404999732971191,3344910,0.0,0.0
2022-12-08 15:30:00-05:00,13.404999732971191,13.426799774169922,13.329999923706055,13.399999618530273,4507456,0.0,0.0
2022-12-09 09:30:00-05:00,13.170000076293945,13.319999694824219,12.850099563598633,12.975000381469727,17513897,0.0,0.0
2022-12-09 10:30:00-05:00,12.975000381469727,13.0649995803833,12.90999984741211,12.960000038146973,5651435,0.0,0.0
2022-12-09 11:30:00-05:00,12.960000038146973,13.079999923706055,12.9399995803833,12.96500015258789,3569456,0.0,0.0
2022-12-09 12:30:00-05:00,12.968899726867676,12.989999771118164,12.734999656677246,12.805999755859375,5702052,0.0,0.0
2022-12-09 13:30:00-05:00,12.805000305175781,12.869999885559082,12.789999961853027,12.829999923706055,2750070,0.0,0.0
2022-12-09 14:30:00-05:00,12.835000038146973,12.869999885559082,12.739999771118164,12.750100135803223,2814028,0.0,0.0
2022-12-09 15:30:00-05:00,12.75,12.770999908447266,12.620100021362305,12.645000457763672,4783220,0.0,0.0
2022-12-12 09:30:00-05:00,12.300000190734863,12.579999923706055,12.15999984741211,12.32800006866455,12872748,0.0,0.0
2022-12-12 10:30:00-05:00,12.324999809265137,12.390000343322754,12.180000305175781,12.34000015258789,5231524,0.0,0.0
2022-12-12 11:30:00-05:00,12.350000381469727,12.460000038146973,12.300000190734863,12.375,3142569,0.0,0.0
2022-12-12 12:30:00-05:00,12.375,12.452699661254883,12.279999732971191,12.3100004196167,2455432,0.0,0.0
2022-12-12 13:30:00-05:00,12.302499771118164,12.329999923706055,12.239999771118164,12.3100004196167,2713986,0.0,0.0
2022-12-12 14:30:00-05:00,12.312199592590332,12.430000305175781,12.29010009765625,12.414999961853027,2310020,0.0,0.0
2022-12-12 15:30:00-05:00,12.414999961853027,12.489999771118164,12.40999984741211,12.489999771118164,3202471,0.0,0.0
2022-12-13 09:30:00-05:00,13.109999656677246,13.239999771118164,12.703700065612793,12.739999771118164,19895509,0.0,0.0
2022-12-13 10:30:00-05:00,12.732799530029297,12.739999771118164,12.489999771118164,12.505000114440918,5290931,0.0,0.0
2022-12-13 11:30:00-05:00,12.509900093078613,12.555000305175781,12.039999961853027,12.100000381469727,8146780,0.0,0.0
2022-12-13 12:30:00-05:00,12.09000015258789,12.329999923706055,12.029999732971191,12.311200141906738,4624109,0.0,0.0
2022-12-13 13:30:00-05:00,12.319999694824219,12.359999656677246,12.229999542236328,12.279999732971191,2506892,0.0,0.0
2022-12-13 14:30:00-05:00,12.28499984741211,12.369999885559082,12.229999542236328,12.354999542236328,2855202,0.0,0.0
2022-12-13 15:30:00-05:00,12.359999656677246,12.40999984741211,12.300000190734863,12.3149995803833,3826494,0.0,0.0
2022-12-14 09:30:00-05:00,12.449999809265137,12.529999732971191,12.050000190734863,12.136099815368652,9450879,0.0,0.0
2022-12-14 10:30:00-05:00,12.135000228881836,12.460000038146973,12.069999694824219,12.399999618530273,4739689,0.0,0.0
2022-12-14 11:30:00-05:00,12.399900436401367,12.489999771118164,12.25,12.289899826049805,2914019,0.0,0.0
2022-12-14 12:30:00-05:00,12.279999732971191,12.300000190734863,12.199999809265137,12.279999732971191,1826492,0.0,0.0
2022-12-14 13:30:00-05:00,12.288000106811523,12.359999656677246,12.0600004196167,12.148599624633789,4225144,0.0,0.0
2022-12-14 14:30:00-05:00,12.140000343322754,12.3100004196167,11.970100402832031,12.140000343322754,5713879,0.0,0.0
2022-12-14 15:30:00-05:00,12.130399703979492,12.186699867248535,12.079999923706055,12.109999656677246,3328867,0.0,0.0
2022-12-15 09:30:00-05:00,12.5,12.629899978637695,11.914999961853027,12.015000343322754,17335373,0.0,0.0
2022-12-15 10:30:00-05:00,12.010000228881836,12.015000343322754,11.741600036621094,11.909899711608887,6932986,0.0,0.0
2022-12-15 11:30:00-05:00,11.899999618530273,11.970000267028809,11.73009967803955,11.789999961853027,4122605,0.0,0.0
2022-12-15 12:30:00-05:00,11.789999961853027,11.850000381469727,11.680000305175781,11.802499771118164,3603215,0.0,0.0
2022-12-15 13:30:00-05:00,11.805000305175781,11.824999809265137,11.739999771118164,11.8100004196167,2239643,0.0,0.0
2022-12-15 14:30:00-05:00,11.8100004196167,11.90999984741211,11.800000190734863,11.890000343322754,2773126,0.0,0.0
2022-12-15 15:30:00-05:00,11.8996000289917,11.899999618530273,11.800000190734863,11.869999885559082,3257121,0.0,0.0
2022-12-16 09:30:00-05:00,12.130000114440918,12.380000114440918,11.869999885559082,11.914999961853027,13576698,0.0,0.0
2022-12-16 10:30:00-05:00,11.90999984741211,12.085000038146973,11.819999694824219,11.918499946594238,5684749,0.0,0.0
2022-12-16 11:30:00-05:00,11.919899940490723,11.930000305175781,11.721099853515625,11.760000228881836,4012939,0.0,0.0
2022-12-16 12:30:00-05:00,11.759900093078613,11.84000015258789,11.739999771118164,11.791500091552734,2718358,0.0,0.0
2022-12-16 13:30:00-05:00,11.800000190734863,11.819999694824219,11.744999885559082,11.779999732971191,2223891,0.0,0.0
2022-12-16 14:30:00-05:00,11.779999732971191,11.819999694824219,11.699999809265137,11.774999618530273,4028974,0.0,0.0
2022-12-16 15:30:00-05:00,11.770000457763672,11.8100004196167,11.595000267028809,11.609999656677246,6609972,0.0,0.0
2022-12-19 09:30:00-05:00,11.654999732971191,11.654999732971191,10.960000038146973,11.18970012664795,15588806,0.0,0.0
2022-12-19 10:30:00-05:00,11.1899995803833,11.21500015258789,10.9399995803833,10.95989990234375,5995079,0.0,0.0
2022-12-19 11:30:00-05:00,10.949999809265137,10.989999771118164,10.829999923706055,10.98069953918457,5357147,0.0,0.0
2022-12-19 12:30:00-05:00,10.979999542236328,11.180000305175781,10.970000267028809,11.145000457763672,3980474,0.0,0.0
2022-12-19 13:30:00-05:00,11.145000457763672,11.146200180053711,11.0,11.015000343322754,2720708,0.0,0.0
2022-12-19 14:30:00-05:00,11.010000228881836,11.119999885559082,11.010000228881836,11.055000305175781,2881471,0.0,0.0
2022-12-19 15:30:00-05:00,11.050000190734863,11.100000381469727,11.039999961853027,11.0649995803833,3023049,0.0,0.0
2022-12-20 09:30:00-05:00,10.670000076293945,11.59000015258789,10.579999923706055,11.319999694824219,19828730,0.0,0.0
2022-12-20 10:30:00-05:00,11.319999694824219,11.460000038146973,11.0649995803833,11.145000457763672,6426191,0.0,0.0
2022-12-20 11:30:00-05:00,11.145000457763672,11.28499984741211,11.119999885559082,11.149999618530273,3508153,0.0,0.0
2022-12-20 12:30:00-05:00,11.149999618530273,11.1899995803833,11.085000038146973,11.1899995803833,3462537,0.0,0.0
2022-12-20 13:30:00-05:00,11.1899995803833,11.220000267028809,11.119999885559082,11.15999984741211,2844419,0.0,0.0
2022-12-20 14:30:00-05:00,11.169899940490723,11.1850004196167,11.109999656677246,11.164999961853027,3335539,0.0,0.0
2022-12-20 15:30:00-05:00,11.15999984741211,11.170000076293945,11.074999809265137,11.107099533081055,4177718,0.0,0.0
2022-12-21 09:30:00-05:00,11.069999694824219,11.300000190734863,10.859999656677246,11.272600173950195,9288634,0.0,0.0
2022-12-21 10:30:00-05:00,11.274999618530273,11.479999542236328,11.270000457763672,11.33080005645752,5975974,0.0,0.0
2022-12-21 11:30:00-05:00,11.329999923706055,11.449999809265137,11.310099601745605,11.381400108337402,4267967,0.0,0.0
2022-12-21 12:30:00-05:00,11.390000343322754,11.555000305175781,11.380000114440918,11.494999885559082,3226929,0.0,0.0
2022-12-21 13:30:00-05:00,11.489999771118164,11.704999923706055,11.484999656677246,11.662199974060059,3676907,0.0,0.0
2022-12-21 14:30:00-05:00,11.664999961853027,11.670000076293945,11.5600004196167,11.595000267028809,3486148,0.0,0.0
2022-12-21 15:30:00-05:00,11.600000381469727,11.649999618530273,11.5649995803833,11.609999656677246,3242831,0.0,0.0
2022-12-22 09:30:00-05:00,11.449999809265137,11.579999923706055,11.210000038146973,11.265299797058105,8019502,0.0,0.0
2022-12-22 10:30:00-05:00,11.260000228881836,11.260000228881836,11.104999542236328,11.140000343322754,3768254,0.0,0.0
2022-12-22 11:30:00-05:00,11.140000343322754,11.145000457763672,10.789999961853027,10.8100004196167,5261256,0.0,0.0
2022-12-22 12:30:00-05:00,10.805000305175781,10.94950008392334,10.760000228881836,10.930000305175781,3685197,0.0,0.0
2022-12-22 13:30:00-05:00,10.930000305175781,11.21500015258789,10.90999984741211,11.199999809265137,3909174,0.0,0.0
2022-12-22 14:30:00-05:00,11.204999923706055,11.25570011138916,11.104999542236328,11.244999885559082,3463673,0.0,0.0
2022-12-22 15:30:00-05:00,11.244999885559082,11.289999961853027,11.173299789428711,11.28499984741211,3158525,0.0,0.0
2022-12-23 09:30:00-05:00,11.220000267028809,11.220000267028809,10.6899995803833,11.077799797058105,12168570,0.0,0.0
2022-12-23 10:30:00-05:00,11.079999923706055,11.210000038146973,10.789999961853027,10.860099792480469,6018820,0.0,0.0
2022-12-23 11:30:00-05:00,10.859999656677246,11.010000228881836,10.850000381469727,10.96500015258789,3287720,0.0,0.0
2022-12-23 12:30:00-05:00,10.960000038146973,11.029999732971191,10.880000114440918,10.90999984741211,2452093,0.0,0.0
2022-12-23 13:30:00-05:00,10.914999961853027,11.0,10.899999618530273,10.96500015258789,2214580,0.0,0.0
2022-12-23 14:30:00-05:00,10.96500015258789,10.979999542236328,10.885000228881836,10.90999984741211,2825084,0.0,0.0
2022-12-23 15:30:00-05:00,10.909899711608887,10.970000267028809,10.89009952545166,10.970000267028809,3801139,0.0,0.0
2022-12-27 09:30:00-05:00,10.529999732971191,10.609999656677246,10.079999923706055,10.295000076293945,20156235,0.0,0.0
2022-12-27 10:30:00-05:00,10.300000190734863,10.34000015258789,9.979999542236328,10.055000305175781,9623876,0.0,0.0
2022-12-27 11:30:00-05:00,10.055000305175781,10.149999618530273,9.970000267028809,10.020000457763672,6572441,0.0,0.0
2022-12-27 12:30:00-05:00,10.024999618530273,10.100000381469727,9.970000267028809,10.015000343322754,3895369,0.0,0.0
2022-12-27 13:30:00-05:00,10.020000457763672,10.09000015258789,10.0,10.069999694824219,2962809,0.0,0.0
2022-12-27 14:30:00-05:00,10.069999694824219,10.168100357055664,10.0600004196167,10.119999885559082,4025721,0.0,0.0
2022-12-27 15:30:00-05:00,10.114999771118164,10.159899711608887,10.055000305175781,10.069999694824219,5609594,0.0,0.0
2022-12-28 09:30:00-05:00,10.010000228881836,10.25,9.760000228881836,9.770000457763672,13853338,0.0,0.0
2022-12-28 10:30:00-05:00,9.770000457763672,9.789999961853027,9.609999656677246,9.755000114440918,7981850,0.0,0.0
2022-12-28 11:30:00-05:00,9.760000228881836,9.819999694824219,9.680000305175781,9.797200202941895,4449266,0.0,0.0
2022-12-28 12:30:00-05:00,9.795000076293945,9.885000228881836,9.770000457763672,9.819999694824219,4104259,0.0,0.0
2022-12-28 13:30:00-05:00,9.8149995803833,9.828499794006348,9.765000343322754,9.765000343322754,3096684,0.0,0.0
2022-12-28 14:30:00-05:00,9.770000457763672,9.835000038146973,9.6899995803833,9.8149995803833,3645797,0.0,0.0
2022-12-28 15:30:00-05:00,9.8100004196167,9.864999771118164,9.800000190734863,9.805000305175781,4044063,0.0,0.0
2022-12-29 09:30:00-05:00,9.920000076293945,10.270000457763672,9.770000457763672,10.09000015258789,15906951,0.0,0.0
2022-12-29 10:30:00-05:00,10.095000267028809,10.210000038146973,9.800000190734863,9.835000038146973,10820493,0.0,0.0
2022-12-29 11:30:00-05:00,9.84000015258789,10.069999694824219,9.835000038146973,9.944999694824219,6630417,0.0,0.0
2022-12-29 12:30:00-05:00,9.942700386047363,10.0,9.890000343322754,9.979999542236328,3533607,0.0,0.0
2022-12-29 13:30:00-05:00,9.979999542236328,10.0,9.890000343322754,9.895000457763672,2697839,0.0,0.0
2022-12-29 14:30:00-05:00,9.895000457763672,9.949999809265137,9.829999923706055,9.925000190734863,3875432,0.0,0.0
2022-12-29 15:30:00-05:00,9.925000190734863,10.020000457763672,9.920100212097168,9.990099906921387,4663354,0.0,0.0
2022-12-30 09:30:00-05:00,9.829999923706055,9.979999542236328,9.710000038146973,9.879899978637695,8316354,0.0,0.0
2022-12-30 10:30:00-05:00,9.869999885559082,9.949999809265137,9.779999732971191,9.789899826049805,4439320,0.0,0.0
2022-12-30 11:30:00-05:00,9.780799865722656,9.829999923706055,9.6899995803833,9.734999656677246,5220724,0.0,0.0
2022-12-30 12:30:00-05:00,9.734999656677246,9.760000228881836,9.600000381469727,9.622400283813477,3552644,0.0,0.0
2022-12-30 13:30:00-05:00,9.620100021362305,9.635000228881836,9.520000457763672,9.585000038146973,5530087,0.0,0.0
2022-12-30 14:30:00-05:00,9.585000038146973,9.699999809265137,9.5600004196167,9.675000190734863,4724876,0.0,0.0
2022-12-30 15:30:00-05:00,9.675000190734863,9.789999961853027,9.649999618530273,9.760000228881836,7506349,0.0,0.0
2023-01-03 09:30:00-05:00,10.210000038146973,10.505000114440918,9.819999694824219,9.919099807739258,22343336,0.0,0.0
2023-01-03 10:30:00-05:00,9.914999961853027,10.079999923706055,9.779999732971191,9.8149995803833,8319778,0.0,0.0
2023-01-03 11:30:00-05:00,9.816699981689453,9.819999694824219,9.569999694824219,9.595000267028809,6995141,0.0,0.0
2023-01-03 12:30:00-05:00,9.600000381469727,9.640000343322754,9.5,9.625,3961955,0.0,0.0
2023-01-03 13:30:00-05:00,9.625,9.70989990234375,9.59000015258789,9.637200355529785,3483474,0.0,0.0
2023-01-03 14:30:00-05:00,9.635000228881836,9.710000038146973,9.600000381469727,9.664999961853027,3408842,0.0,0.0
2023-01-03 15:30:00-05:00,9.670000076293945,9.699999809265137,9.640000343322754,9.640000343322754,4363242,0.0,0.0
2023-01-04 09:30:00-05:00,9.970000267028809,10.34000015258789,9.850000381469727,10.260000228881836,19166947,0.0,0.0
2023-01-04 10:30:00-05:00,10.255000114440918,10.75,10.15999984741211,10.741499900817871,13905775,0.0,0.0
2023-01-04 11:30:00-05:00,10.744999885559082,10.899999618530273,10.649999618530273,10.755000114440918,8436676,0.0,0.0
2023-01-04 12:30:00-05:00,10.755000114440918,10.8100004196167,10.680000305175781,10.6899995803833,4392267,0.0,0.0
2023-01-04 13:30:00-05:00,10.694999694824219,10.73289966583252,10.460000038146973,10.520000457763672,7032644,0.0,0.0
2023-01-04 14:30:00-05:00,10.520000457763672,10.710000038146973,10.504500389099121,10.640000343322754,4369136,0.0,0.0
2023-01-04 15:30:00-05:00,10.649900436401367,10.65999984741211,10.5600004196167,10.619999885559082,4669034,0.0,0.0
2023-01-05 09:30:00-05:00,10.390000343322754,10.829999923706055,10.239999771118164,10.729999542236328,14057324,0.0,0.0
2023-01-05 10:30:00-05:00,10.725000381469727,10.800000190734863,10.5600004196167,10.707099914550781,5582710,0.0,0.0
2023-01-05 11:30:00-05:00,10.701600074768066,10.949999809265137,10.649999618530273,10.900099754333496,5220870,0.0,0.0
2023-01-05 12:30:00-05:00,10.904999732971191,10.970000267028809,10.779999732971191,10.9399995803833,3119386,0.0,0.0
2023-01-05 13:30:00-05:00,10.9350004196167,10.960000038146973,10.84000015258789,10.848999977111816,2512107,0.0,0.0
2023-01-05 14:30:00-05:00,10.845000267028809,10.9399995803833,10.774999618530273,10.829999923706055,2940744,0.0,0.0
2023-01-05 15:30:00-05:00,10.824999809265137,10.869999885559082,10.819999694824219,10.845000267028809,2995411,0.0,0.0
2023-01-06 09:30:00-05:00,9.949999809265137,10.0,9.5,9.625399589538574,32734592,0.0,0.0
2023-01-06 10:30:00-05:00,9.619999885559082,9.970000267028809,9.619999885559082,9.960000038146973,10544984,0.0,0.0
2023-01-06 11:30:00-05:00,9.954999923706055,10.170000076293945,9.9399995803833,10.120100021362305,7518109,0.0,0.0
2023-01-06 12:30:00-05:00,10.125,10.15999984741211,10.0,10.12660026550293,5159882,0.0,0.0
2023-01-06 13:30:00-05:00,10.120100021362305,10.260000228881836,10.109999656677246,10.23009967803955,3462928,0.0,0.0
2023-01-06 14:30:00-05:00,10.234999656677246,10.3100004196167,10.225000381469727,10.274999618530273,4373007,0.0,0.0
2023-01-06 15:30:00-05:00,10.274999618530273,10.385000228881836,10.270000457763672,10.369999885559082,5523825,0.0,0.0
2023-01-09 09:30:00-05:00,10.630000114440918,10.989999771118164,10.630000114440918,10.84000015258789,18030401,0.0,0.0
2023-01-09 10:30:00-05:00,10.842000007629395,11.119999885559082,10.84000015258789,11.03499984741211,8919840,0.0,0.0
2023-01-09 11:30:00-05:00,11.03499984741211,11.079999923706055,10.899999618530273,11.020000457763672,3325827,0.0,0.0
2023-01-09 12:30:00-05:00,11.020000457763672,11.0600004196167,10.930000305175781,11.050000190734863,2532695,0.0,0.0
2023-01-09 13:30:00-05:00,11.050000190734863,11.050000190734863,10.90999984741211,10.975000381469727,2289670,0.0,0.0
2023-01-09 14:30:00-05:00,10.975000381469727,10.97760009765625,10.789999961853027,10.854999542236328,2950534,0.0,0.0
2023-01-09 15:30:00-05:00,10.854999542236328,10.86989974975586,10.699999809265137,10.756500244140625,3332066,0.0,0.0
2023-01-10 09:30:00-05:00,11.100000381469727,11.380000114440918,10.850000381469727,10.864999771118164,15568447,0.0,0.0
2023-01-10 10:30:00-05:00,10.864999771118164,11.020000457763672,10.680000305175781,10.97350025177002,6579226,0.0,0.0
2023-01-10 11:30:00-05:00,10.975000381469727,11.029999732971191,10.84000015258789,11.005000114440918,4347168,0.0,0.0
2023-01-10 12:30:00-05:00,11.000100135803223,11.100000381469727,10.970000267028809,11.005000114440918,3046197,0.0,0.0
2023-01-10 13:30:00-05:00,11.0,11.199999809265137,10.989999771118164,11.1850004196167,3541206,0.0,0.0
2023-01-10 14:30:00-05:00,11.1850004196167,11.220000267028809,11.039999961853027,11.109999656677246,4040794,0.0,0.0
2023-01-10 15:30:00-05:00,11.104999542236328,11.25,11.104999542236328,11.229999542236328,5103519,0.0,0.0
2023-01-11 09:30:00-05:00,11.350000381469727,11.720000267028809,10.989999771118164,11.481800079345703,17411219,0.0,0.0
2023-01-11 10:30:00-05:00,11.479999542236328,11.479999542236328,11.220000267028809,11.4399995803833,7390768,0.0,0.0
2023-01-11 11:30:00-05:00,11.4350004196167,11.600000381469727,11.420000076293945,11.545000076293945,4718184,0.0,0.0
2023-01-11 12:30:00-05:00,11.550000190734863,11.630000114440918,11.479999542236328,11.600000381469727,3412090,0.0,0.0
2023-01-11 13:30:00-05:00,11.600000381469727,11.649999618530273,11.529999732971191,11.535900115966797,2894784,0.0,0.0
2023-01-11 14:30:00-05:00,11.529999732971191,11.600000381469727,11.520000457763672,11.5649995803833,2344187,0.0,0.0
2023-01-11 15:30:00-05:00,11.5649995803833,11.59000015258789,11.489999771118164,11.520000457763672,3431359,0.0,0.0
2023-01-12 09:30:00-05:00,11.489999771118164,11.550000190734863,11.125,11.270000457763672,14482011,0.0,0.0
2023-01-12 10:30:00-05:00,11.277999877929688,11.449999809265137,11.229999542236328,11.385000228881836,5388805,0.0,0.0
2023-01-12 11:30:00-05:00,11.385000228881836,11.59000015258789,11.359999656677246,11.5600004196167,3796711,0.0,0.0
2023-01-12 12:30:00-05:00,11.5600004196167,11.59000015258789,11.48009967803955,11.494999885559082,3458399,0.0,0.0
2023-01-12 13:30:00-05:00,11.497200012207031,11.6899995803833,11.470000267028809,11.609999656677246,3917493,0.0,0.0
2023-01-12 14:30:00-05:00,11.610199928283691,11.720000267028809,11.604999542236328,11.720000267028809,3635096,0.0,0.0
2023-01-12 15:30:00-05:00,11.71500015258789,11.8100004196167,11.71500015258789,11.8100004196167,4203726,0.0,0.0
2023-01-13 09:30:00-05:00,11.4399995803833,11.670000076293945,11.229999542236328,11.524999618530273,17273254,0.0,0.0
2023-01-13 10:30:00-05:00,11.524999618530273,11.609999656677246,11.359999656677246,11.44219970703125,6063588,0.0,0.0
2023-01-13 11:30:00-05:00,11.4399995803833,11.635000228881836,11.414999961853027,11.592900276184082,4035449,0.0,0.0
2023-01-13 12:30:00-05:00,11.595000267028809,11.65999984741211,11.531599998474121,11.585000038146973,2976672,0.0,0.0
2023-01-13 13:30:00-05:00,11.585000038146973,11.640000343322754,11.569999694824219,11.625,2312428,0.0,0.0
2023-01-13 14:30:00-05:00,11.620400428771973,11.774999618530273,11.619999885559082,11.765000343322754,3634728,0.0,0.0
2023-01-13 15:30:00-05:00,11.765000343322754,11.805000305175781,11.739999771118164,11.789999961853027,4035301,0.0,0.0
2023-01-17 09:30:00-05:00,11.25,11.470000267028809,11.09000015258789,11.25730037689209,21300870,0.0,0.0
2023-01-17 10:30:00-05:00,11.255000114440918,11.279999732971191,11.109999656677246,11.14490032196045,6374074,0.0,0.0
2023-01-17 11:30:00-05:00,11.15999984741211,11.295000076293945,11.130000114440918,11.25100040435791,3917723,0.0,0.0
2023-01-17 12:30:00-05:00,11.25,11.510000228881836,11.25,11.430000305175781,5533846,0.0,0.0
