Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2022-12-16 11:30:00-05:00,273.54998779296875,274.2799987792969,273.0,273.7099914550781,4914995,0.0,0.0,0.0
2022-12-16 12:30:00-05:00,273.7099914550781,274.43499755859375,272.7850036621094,272.8399963378906,5607140,0.0,0.0,0.0
2022-12-16 13:30:00-05:00,272.8399963378906,273.9949951171875,272.7699890136719,273.14068603515625,4275708,0.0,0.0,0.0
2022-12-16 14:30:00-05:00,273.1099853515625,274.95001220703125,272.6099853515625,274.7900085449219,6679072,0.0,0.0,0.0
2022-12-16 15:30:00-05:00,274.80999755859375,275.47119140625,273.9599914550781,274.2200012207031,9144801,0.0,0.0,0.0
2022-12-19 09:30:00-05:00,273.2900085449219,273.3999938964844,270.8599853515625,272.5783996582031,8770687,0.655,0.0,0.0
2022-12-19 10:30:00-05:00,272.5799865722656,272.59991455078125,270.42999267578125,270.82000732421875,4992918,0.0,0.0,0.0
2022-12-19 11:30:00-05:00,270.80999755859375,270.94000244140625,269.6600036621094,270.3999938964844,4312403,0.0,0.0,0.0
2022-12-19 12:30:00-05:00,270.3999938964844,271.4599914550781,270.2799987792969,270.8999938964844,4236143,0.0,0.0,0.0
2022-12-19 13:30:00-05:00,270.8901062011719,270.95001220703125,269.05999755859375,269.0610046386719,6452723,0.0,0.0,0.0
2022-12-19 14:30:00-05:00,269.0799865722656,269.95001220703125,268.70001220703125,268.9200134277344,5793077,0.0,0.0,0.0
2022-12-19 15:30:00-05:00,268.92999267578125,270.2200012207031,268.489990234375,269.8299865722656,6019107,0.0,0.0,0.0
2022-12-20 09:30:00-05:00,268.55999755859375,270.6400146484375,266.95001220703125,270.4750061035156,11039986,0.0,0.0,0.0
2022-12-20 10:30:00-05:00,270.4800109863281,271.32000732421875,267.80999755859375,268.1068115234375,9905697,0.0,0.0,0.0
2022-12-20 11:30:00-05:00,268.1000061035156,270.42498779296875,268.010009765625,269.6969909667969,7393969,0.0,0.0,0.0
2022-12-20 12:30:00-05:00,269.7099914550781,270.32501220703125,269.04998779296875,270.1499938964844,3064176,0.0,0.0,0.0
2022-12-20 13:30:00-05:00,270.1499938964844,270.8399963378906,269.7500915527344,269.98028564453125,3446029,0.0,0.0,0.0
2022-12-20 14:30:00-05:00,270.010009765625,270.1482849121094,269.1499938964844,269.9411926269531,5618426,0.0,0.0,0.0
2022-12-20 15:30:00-05:00,269.9435119628906,270.29998779296875,269.489990234375,269.57000732421875,3874245,0.0,0.0,0.0
2022-12-21 09:30:00-05:00,270.6000061035156,272.67999267578125,269.739990234375,272.42999267578125,10991472,0.0,0.0,0.0
2022-12-21 10:30:00-05:00,272.42999267578125,274.4800109863281,272.2300109863281,273.70001220703125,8420236,0.0,0.0,0.0
2022-12-21 11:30:00-05:00,273.70001220703125,274.1199951171875,272.70001220703125,273.0299987792969,6607744,0.0,0.0,0.0
2022-12-21 12:30:00-05:00,273.0249938964844,274.3599853515625,273.0199890136719,273.3471984863281,3324580,0.0,0.0,0.0
2022-12-21 13:30:00-05:00,273.3399963378906,274.7799987792969,273.27508544921875,274.0899963378906,3940386,0.0,0.0,0.0
2022-12-21 14:30:00-05:00,274.1000061035156,274.3999938964844,273.0899963378906,273.2099914550781,3802669,0.0,0.0,0.0
2022-12-21 15:30:00-05:00,273.2250061035156,273.7250061035156,272.79998779296875,273.5,5191883,0.0,0.0,0.0
2022-12-22 09:30:00-05:00,270.3800048828125,270.514892578125,266.1199951171875,266.1700134277344,12463057,0.0,0.0,0.0
2022-12-22 10:30:00-05:00,266.1600036621094,266.3595886230469,265.3399963378906,265.6499938964844,5839623,0.0,0.0,0.0
2022-12-22 11:30:00-05:00,265.6400146484375,265.7799987792969,263.57000732421875,263.760009765625,5707100,0.0,0.0,0.0
2022-12-22 12:30:00-05:00,263.739990234375,263.9269104003906,262.7099914550781,262.95001220703125,5907665,0.0,0.0,0.0
2022-12-22 13:30:00-05:00,262.95001220703125,264.55999755859375,262.4549865722656,264.44500732421875,7387361,0.0,0.0,0.0
2022-12-22 14:30:00-05:00,264.43499755859375,266.6600036621094,263.92999267578125,266.5249938964844,8978537,0.0,0.0,0.0
2022-12-22 15:30:00-05:00,266.5299987792969,266.9599914550781,265.339111328125,266.80999755859375,8806024,0.0,0.0,0.0
2022-12-23 09:30:00-05:00,265.4700012207031,266.8299865722656,263.5299987792969,266.4898986816406,13949602,0.0,0.0,0.0
2022-12-23 10:30:00-05:00,266.5,268.0400085449219,264.94000244140625,265.94000244140625,6986602,0.0,0.0,0.0
2022-12-23 11:30:00-05:00,265.94000244140625,267.3992004394531,265.7799987792969,266.92279052734375,3039521,0.0,0.0,0.0
2022-12-23 12:30:00-05:00,266.9200134277344,267.5150146484375,266.2099914550781,266.7200012207031,2579584,0.0,0.0,0.0
2022-12-23 13:30:00-05:00,266.7200012207031,267.0299987792969,265.9700012207031,266.6400146484375,1920658,0.0,0.0,0.0
2022-12-23 14:30:00-05:00,266.6499938964844,267.6600036621094,266.6400146484375,266.8299865722656,4109199,0.0,0.0,0.0
2022-12-23 15:30:00-05:00,266.82000732421875,267.4800109863281,266.4100036621094,267.4599914550781,4382900,0.0,0.0,0.0
2022-12-27 09:30:00-05:00,266.739990234375,266.8500061035156,263.0299987792969,265.239990234375,9805924,0.0,0.0,0.0
2022-12-27 10:30:00-05:00,265.2099914550781,265.8699951171875,264.3399963378906,265.0899963378906,5215120,0.0,0.0,0.0
2022-12-27 11:30:00-05:00,265.07501220703125,265.5,264.4800109863281,264.5006103515625,3364464,0.0,0.0,0.0
2022-12-27 12:30:00-05:00,264.510009765625,265.1000061035156,263.8599853515625,264.1499938964844,3682259,0.0,0.0,0.0
2022-12-27 13:30:00-05:00,264.1600036621094,264.32000732421875,263.30999755859375,263.3900146484375,3094373,0.0,0.0,0.0
2022-12-27 14:30:00-05:00,263.3999938964844,264.239990234375,263.1600036621094,264.1199951171875,5142100,0.0,0.0,0.0
2022-12-27 15:30:00-05:00,264.14990234375,264.54998779296875,263.3323059082031,263.5350036621094,5513008,0.0,0.0,0.0
2022-12-28 09:30:00-05:00,263.1700134277344,265.4700012207031,262.6400146484375,263.19000244140625,10135920,0.0,0.0,0.0
2022-12-28 10:30:00-05:00,263.1549987792969,263.6499938964844,260.82000732421875,261.3999938964844,7423697,0.0,0.0,0.0
2022-12-28 11:30:00-05:00,261.4200134277344,261.52398681640625,260.0899963378906,260.69000244140625,5252606,0.0,0.0,0.0
2022-12-28 12:30:00-05:00,260.70001220703125,262.9599914550781,260.6600036621094,261.8500061035156,5860314,0.0,0.0,0.0
2022-12-28 13:30:00-05:00,261.8500061035156,261.8699951171875,260.8900146484375,260.9100036621094,4137953,0.0,0.0,0.0
2022-12-28 14:30:00-05:00,260.9200134277344,261.5799865722656,259.7900085449219,260.0899963378906,5580556,0.0,0.0,0.0
2022-12-28 15:30:00-05:00,260.0799865722656,260.4200134277344,259.7300109863281,260.0199890136719,5796533,0.0,0.0,0.0
2022-12-29 09:30:00-05:00,262.9599914550781,266.0899963378906,262.25,265.510009765625,11882061,0.0,0.0,0.0
2022-12-29 10:30:00-05:00,265.5299987792969,266.6099853515625,265.5299987792969,266.2749938964844,8534103,0.0,0.0,0.0
2022-12-29 11:30:00-05:00,266.2900085449219,267.4049987792969,266.2850036621094,266.70489501953125,5812973,0.0,0.0,0.0
2022-12-29 12:30:00-05:00,266.69000244140625,266.7699890136719,265.9200134277344,266.45001220703125,4199088,0.0,0.0,0.0
2022-12-29 13:30:00-05:00,266.45001220703125,267.2200012207031,266.19000244140625,266.5450134277344,3479506,0.0,0.0,0.0
2022-12-29 14:30:00-05:00,266.5400085449219,267.0,266.3186950683594,266.8299865722656,3647407,0.0,0.0,0.0
2022-12-29 15:30:00-05:00,266.82000732421875,267.3800048828125,266.44000244140625,266.510009765625,5032509,0.0,0.0,0.0
2022-12-30 09:30:00-05:00,263.6199951171875,264.489990234375,262.2900085449219,263.92999267578125,9300056,0.0,0.0,0.0
2022-12-30 10:30:00-05:00,263.94000244140625,265.0400085449219,263.29998779296875,263.5989990234375,4650302,0.0,0.0,0.0
2022-12-30 11:30:00-05:00,263.5799865722656,264.625,263.4700012207031,264.3800048828125,2693738,0.0,0.0,0.0
2022-12-30 12:30:00-05:00,264.3699951171875,264.6853942871094,262.71160888671875,263.3599853515625,3239070,0.0,0.0,0.0
2022-12-30 13:30:00-05:00,263.3500061035156,263.9700012207031,262.9100036621094,263.4200134277344,2760218,0.0,0.0,0.0
2022-12-30 14:30:00-05:00,263.4100036621094,264.94000244140625,263.15008544921875,264.3559875488281,5402114,0.0,0.0,0.0
2022-12-30 15:30:00-05:00,264.35650634765625,266.4100036621094,264.25,266.3349914550781,7209129,0.0,0.0,0.0
2023-01-03 09:30:00-05:00,268.6499938964844,270.1549987792969,264.0199890136719,264.5799865722656,11749638,0.0,0.0,0.0
2023-01-03 10:30:00-05:00,264.55999755859375,265.49798583984375,263.2099914550781,263.7850036621094,5228699,0.0,0.0,0.0
2023-01-03 11:30:00-05:00,263.7900085449219,263.79998779296875,262.30999755859375,262.8200988769531,4882853,0.0,0.0,0.0
2023-01-03 12:30:00-05:00,262.8500061035156,263.6400146484375,262.1300048828125,263.44000244140625,2825850,0.0,0.0,0.0
2023-01-03 13:30:00-05:00,263.4700012207031,264.1600036621094,263.04998779296875,263.5400085449219,4552753,0.0,0.0,0.0
2023-01-03 14:30:00-05:00,263.54998779296875,265.20001220703125,262.7604064941406,264.47021484375,5381987,0.0,0.0,0.0
2023-01-03 15:30:00-05:00,264.4800109863281,264.989990234375,264.2300109863281,264.42999267578125,4348616,0.0,0.0,0.0
2023-01-04 09:30:00-05:00,266.6400146484375,266.9200134277344,262.5299987792969,263.7300109863281,13074043,0.0,0.0,0.0
2023-01-04 10:30:00-05:00,263.70001220703125,265.7699890136719,262.8599853515625,265.67999267578125,5017196,0.0,0.0,0.0
2023-01-04 11:30:00-05:00,265.6700134277344,267.45001220703125,265.6700134277344,266.79998779296875,4917351,0.0,0.0,0.0
2023-01-04 12:30:00-05:00,266.79998779296875,267.25,265.2449951171875,266.42010498046875,3543711,0.0,0.0,0.0
2023-01-04 13:30:00-05:00,266.42230224609375,267.3500061035156,263.55999755859375,263.7300109863281,8007458,0.0,0.0,0.0
2023-01-04 14:30:00-05:00,263.7099914550781,266.3800048828125,263.45001220703125,264.8299865722656,5373087,0.0,0.0,0.0
2023-01-04 15:30:00-05:00,264.8299865722656,265.9599914550781,263.6000061035156,265.75,4887158,0.0,0.0,0.0
2023-01-05 09:30:00-05:00,264.0400085449219,264.2099914550781,261.5000915527344,262.9100036621094,12801829,0.0,0.0,0.0
2023-01-05 10:30:00-05:00,262.9100036621094,263.1199951171875,261.9100036621094,262.32000732421875,6120940,0.0,0.0,0.0
2023-01-05 11:30:00-05:00,262.29998779296875,263.20001220703125,261.989990234375,262.4849853515625,3302238,0.0,0.0,0.0
2023-01-05 12:30:00-05:00,262.489990234375,263.7799987792969,261.6400146484375,263.1600036621094,5054781,0.0,0.0,0.0
2023-01-05 13:30:00-05:00,263.1700134277344,263.8500061035156,262.5299987792969,262.5849914550781,3282110,0.0,0.0,0.0
2023-01-05 14:30:00-05:00,262.5899963378906,263.8299865722656,261.8399963378906,262.010009765625,4654480,0.0,0.0,0.0
2023-01-05 15:30:00-05:00,262.0299987792969,262.2200012207031,261.260009765625,261.5799865722656,5800113,0.0,0.0,0.0
2023-01-06 09:30:00-05:00,262.9200134277344,264.6300048828125,260.3399963378906,263.3500061035156,16280397,0.0,0.0,0.0
2023-01-06 10:30:00-05:00,263.3900146484375,266.4800109863281,263.2511901855469,265.6199951171875,7639990,0.0,0.0,0.0
2023-01-06 11:30:00-05:00,265.6400146484375,267.0,265.25,266.44000244140625,5939570,0.0,0.0,0.0
2023-01-06 12:30:00-05:00,266.45001220703125,267.05999755859375,265.8800048828125,266.9800109863281,3440506,0.0,0.0,0.0
2023-01-06 13:30:00-05:00,266.9700012207031,268.9700012207031,266.9599914550781,268.5400085449219,4489711,0.0,0.0,0.0
2023-01-06 14:30:00-05:00,268.5400085449219,269.94000244140625,268.4700012207031,269.1600036621094,4846118,0.0,0.0,0.0
2023-01-06 15:30:00-05:00,269.1700134277344,269.6499938964844,268.55999755859375,268.760009765625,7416597,0.0,0.0,0.0
2023-01-09 09:30:00-05:00,270.8299865722656,273.8550109863281,270.7300109863281,273.260009765625,13877232,0.0,0.0,0.0
2023-01-09 10:30:00-05:00,273.2900085449219,275.2900085449219,273.2799987792969,275.0299987792969,6540467,0.0,0.0,0.0
2023-01-09 11:30:00-05:00,275.0299987792969,275.19000244140625,274.45001220703125,274.92498779296875,3438260,0.0,0.0,0.0
2023-01-09 12:30:00-05:00,274.8999938964844,274.989990234375,273.9800109863281,274.677001953125,3024185,0.0,0.0,0.0
2023-01-09 13:30:00-05:00,274.6650085449219,274.69989013671875,272.3699951171875,273.2601013183594,5512656,0.0,0.0,0.0
2023-01-09 14:30:00-05:00,273.260009765625,273.3900146484375,270.8999938964844,271.2099914550781,5635718,0.0,0.0,0.0
2023-01-09 15:30:00-05:00,271.239990234375,271.3287048339844,269.9200134277344,270.54998779296875,5532685,0.0,0.0,0.0
2023-01-10 09:30:00-05:00,269.489990234375,272.88800048828125,269.3800048828125,271.07000732421875,11169310,0.0,0.0,0.0
2023-01-10 10:30:00-05:00,271.05999755859375,271.45001220703125,268.9700012207031,270.739990234375,6579609,0.0,0.0,0.0
2023-01-10 11:30:00-05:00,270.7300109863281,271.20001220703125,269.8399963378906,270.75,3362898,0.0,0.0,0.0
2023-01-10 12:30:00-05:00,270.7489929199219,271.92999267578125,270.6499938964844,271.45001220703125,2700634,0.0,0.0,0.0
2023-01-10 13:30:00-05:00,271.4601135253906,272.5450134277344,271.3299865722656,272.3800048828125,3212539,0.0,0.0,0.0
2023-01-10 14:30:00-05:00,272.3800048828125,272.6000061035156,271.30999755859375,271.8800048828125,3267482,0.0,0.0,0.0
2023-01-10 15:30:00-05:00,271.8999938964844,272.92498779296875,271.7900085449219,272.9200134277344,3317464,0.0,0.0,0.0
2023-01-11 09:30:00-05:00,273.9200134277344,275.4599914550781,273.1199951171875,275.42999267578125,10523550,0.0,0.0,0.0
2023-01-11 10:30:00-05:00,275.45001220703125,275.4800109863281,273.6499938964844,275.0,5895416,0.0,0.0,0.0
2023-01-11 11:30:00-05:00,275.010009765625,276.1684875488281,274.7300109863281,275.92999267578125,4656920,0.0,0.0,0.0
2023-01-11 12:30:00-05:00,275.94000244140625,276.7099914550781,275.3800048828125,276.1698913574219,5121275,0.0,0.0,0.0
2023-01-11 13:30:00-05:00,276.1600036621094,276.2799987792969,275.5799865722656,275.8800048828125,3738182,0.0,0.0,0.0
2023-01-11 14:30:00-05:00,275.8800048828125,276.9700012207031,275.7900085449219,276.7149963378906,5276737,0.0,0.0,0.0
2023-01-11 15:30:00-05:00,276.7200012207031,277.6600036621094,276.3399963378906,277.5799865722656,5969932,0.0,0.0,0.0
2023-01-12 09:30:00-05:00,278.1199951171875,278.760009765625,273.739990234375,277.4700012207031,22879832,0.0,0.0,0.0
2023-01-12 10:30:00-05:00,277.4700012207031,278.3699951171875,275.6199951171875,277.1000061035156,7382983,0.0,0.0,0.0
2023-01-12 11:30:00-05:00,277.1099853515625,279.3399963378906,276.3099060058594,279.2650146484375,6691650,0.0,0.0,0.0
2023-01-12 12:30:00-05:00,279.260009765625,279.75,277.6300048828125,277.8299865722656,4898294,0.0,0.0,0.0
2023-01-12 13:30:00-05:00,277.79998779296875,280.1000061035156,277.1400146484375,279.1199951171875,6015363,0.0,0.0,0.0
